Camera,Camera_folder,Species,DateTimeOriginal,Date,Time,delta.time.secs,Directory,FileName,DST,Time_DST_Corrected,Time_Decimal,Time_Scaled,Time_Radians,Time_Sun
E13,E13_121217_031418,Sheep,2/26/2018 12:45,2/26/2018,12:45:11,87286,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0724.JPG,FALSE,12H 45M 11S,12.75305556,0.531377315,3.338742137,3.233793018
E13,E13_121217_031418,Sheep,3/5/2018 9:12,3/5/2018,9:12:19,259241,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0823.JPG,FALSE,9H 12M 19S,9.205277778,0.383553241,2.409936087,2.269519822
E13,E13_121217_031418,Sheep,3/13/2018 13:50,3/13/2018,13:50:48,13891,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0925.JPG,TRUE,13H 50M 48S,13.84666667,0.576944444,3.625048856,3.268869916
E17,E17_032218_060718,Sheep,5/6/2018 15:30,5/6/2018,15:30:12,113345,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_0142.JPG,TRUE,15H 30M 12S,15.50333333,0.645972222,4.058763176,3.667820564
E17,E17_032218_060718,Sheep,5/7/2018 5:56,5/7/2018,5:56:16,38166,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_0343.JPG,TRUE,5H 56M 16S,5.937777778,0.247407407,1.554506587,1.512664799
E17,E17_032218_060718,Sheep,5/8/2018 18:08,5/8/2018,18:08:25,82353,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_0466.JPG,TRUE,18H 8M 25S,18.14027778,0.755844907,4.749113617,4.253495669
E17,E17_032218_060718,Sheep,5/9/2018 18:37,5/9/2018,18:37:40,45427,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_0658.JPG,TRUE,18H 37M 40S,18.62777778,0.776157407,4.876740818,4.359471887
E17,E17_032218_060718,Sheep,5/10/2018 8:42,5/10/2018,8:42:48,6406,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_0976.JPG,TRUE,8H 42M 48S,8.713333333,0.363055556,2.281145332,2.157312189
E17,E17_032218_060718,Sheep,5/11/2018 7:30,5/11/2018,7:30:07,76861,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_1138.JPG,TRUE,7H 30M 7S,7.501944444,0.312581019,1.964004463,1.89151956
E17,E17_032218_060718,Sheep,5/11/2018 18:20,5/11/2018,18:20:37,1354,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_1222.JPG,TRUE,18H 20M 37S,18.34361111,0.76431713,4.802346159,4.291269734
E17,E17_032218_060718,Sheep,5/12/2018 17:53,5/12/2018,17:53:44,33544,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_1357.JPG,TRUE,17H 53M 44S,17.89555556,0.745648148,4.685045489,4.189833392
E17,E17_032218_060718,Sheep,5/13/2018 13:24,5/13/2018,13:24:19,8782,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_1813.JPG,TRUE,13H 24M 19S,13.40527778,0.558553241,3.509493515,3.198063899
E17,E17_032218_060718,Sheep,5/13/2018 19:06,5/13/2018,19:06:32,1008,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_1888.JPG,TRUE,19H 6M 32S,19.10888889,0.796203704,5.002695413,4.454967426
E17,E17_032218_060718,Sheep,5/14/2018 6:58,5/14/2018,6:58:02,3662,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2095.JPG,TRUE,6H 58M 2S,6.967222222,0.290300926,1.824014512,1.782239465
E17,E17_032218_060718,Sheep,5/14/2018 18:00,5/14/2018,18:00:58,31501,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2149.JPG,TRUE,18H 0M 58S,18.01611111,0.750671296,4.716606859,4.211861699
E17,E17_032218_060718,Sheep,5/15/2018 8:53,5/15/2018,8:53:25,6198,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2221.JPG,TRUE,8H 53M 25S,8.890277778,0.370428241,2.32746928,2.20705638
E17,E17_032218_060718,Sheep,5/15/2018 18:17,5/15/2018,18:17:30,1733,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2275.JPG,TRUE,18H 17M 30S,18.29166667,0.762152778,4.788747135,4.27005443
E17,E17_032218_060718,Sheep,5/16/2018 7:35,5/16/2018,7:35:45,42725,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2425.JPG,TRUE,7H 35M 45S,7.595833333,0.316493056,1.988584516,1.925457446
E17,E17_032218_060718,Sheep,5/16/2018 19:31,5/16/2018,19:31:32,3232,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2458.JPG,TRUE,19H 31M 32S,19.52555556,0.813564815,5.111778491,4.53787564
E17,E17_032218_060718,Sheep,5/17/2018 20:06,5/17/2018,20:06:15,42309,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2494.JPG,TRUE,20H 6M 15S,20.10416667,0.837673611,5.263258526,4.661424125
E17,E17_032218_060718,Sheep,5/18/2018 18:00,5/18/2018,18:00:09,12742,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2726.JPG,TRUE,18H 0M 9S,18.0025,0.750104167,4.713043479,4.199907283
E17,E17_032218_060718,Sheep,5/18/2018 20:28,5/18/2018,20:28:00,3118,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2815.JPG,TRUE,19H 28M 0S,19.46666667,0.811111111,5.096361416,4.519261208
E17,E17_032218_060718,Sheep,5/19/2018 15:13,5/19/2018,15:13:15,25532,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2866.JPG,TRUE,15H 13M 15S,15.22083333,0.634201389,3.984804848,3.592164192
E17,E17_032218_060718,Sheep,5/19/2018 19:54,5/19/2018,19:54:39,3304,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_2986.JPG,TRUE,19H 54M 39S,19.91083333,0.829618056,5.212643977,4.613148672
E17,E17_032218_060718,Sheep,5/20/2018 16:57,5/20/2018,16:57:13,31297,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3091.JPG,TRUE,16H 57M 13S,16.95361111,0.706400463,4.43844501,3.967638284
E17,E17_032218_060718,Sheep,5/20/2018 19:20,5/20/2018,19:20:29,1068,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3421.JPG,TRUE,19H 20M 29S,19.34138889,0.805891204,5.06356377,4.48646839
E17,E17_032218_060718,Sheep,5/21/2018 8:04,5/21/2018,8:04:42,2861,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3478.JPG,TRUE,8H 4M 42S,8.078333333,0.336597222,2.114902721,2.040960838
E17,E17_032218_060718,Sheep,5/21/2018 18:23,5/21/2018,18:23:15,1342,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3623.JPG,TRUE,18H 23M 15S,18.3875,0.766145833,4.813836243,4.276903035
E17,E17_032218_060718,Sheep,5/21/2018 19:41,5/21/2018,19:41:05,1533,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3730.JPG,TRUE,19H 41M 5S,19.68472222,0.820196759,5.153448227,4.558255932
E17,E17_032218_060718,Sheep,5/22/2018 7:05,5/22/2018,7:05:52,6079,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3815.JPG,TRUE,7H 5M 52S,7.097777778,0.295740741,1.858193877,1.830374194
E17,E17_032218_060718,Sheep,5/22/2018 17:55,5/22/2018,17:55:40,3144,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_3832.JPG,TRUE,17H 55M 40S,17.92777778,0.746990741,4.693481247,4.175101669
E17,E17_032218_060718,Sheep,5/22/2018 19:45,5/22/2018,19:45:02,2063,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4009.JPG,TRUE,19H 45M 2S,19.75055556,0.822939815,5.170683353,4.569738524
E17,E17_032218_060718,Sheep,5/23/2018 7:22,5/23/2018,7:22:41,4969,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4135.JPG,TRUE,7H 22M 41S,7.378055556,0.307418981,1.931570428,1.892936468
E17,E17_032218_060718,Sheep,5/23/2018 10:45,5/23/2018,10:45:55,5883,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4192.JPG,TRUE,10H 45M 55S,10.76527778,0.448553241,2.818343132,2.625012243
E17,E17_032218_060718,Sheep,5/23/2018 19:08,5/23/2018,19:08:02,1068,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4321.JPG,TRUE,19H 8M 2S,19.13388889,0.79724537,5.009240397,4.433708889
E17,E17_032218_060718,Sheep,5/24/2018 5:32,5/24/2018,5:32:06,1171,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4384.JPG,TRUE,5H 32M 6S,5.535,0.230625,1.449059611,1.457054141
E17,E17_032218_060718,Sheep,5/24/2018 17:05,5/24/2018,17:05:55,1934,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4609.JPG,TRUE,17H 5M 55S,17.09861111,0.71244213,4.476405921,3.992086068
E17,E17_032218_060718,Sheep,5/25/2018 5:34,5/25/2018,5:34:11,1450,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4945.JPG,TRUE,5H 34M 11S,5.569722222,0.232071759,1.458149868,1.471786941
E17,E17_032218_060718,Sheep,5/25/2018 17:12,5/25/2018,17:12:19,31762,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_4987.JPG,TRUE,17H 12M 19S,17.20527778,0.716886574,4.504331189,4.013340449
E17,E17_032218_060718,Sheep,5/26/2018 1:17,5/26/2018,1:17:07,20220,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5116.JPG,TRUE,1H 17M 7S,1.285277778,0.053553241,0.336484935,0.041850999
E17,E17_032218_060718,Sheep,5/26/2018 8:09,5/26/2018,8:09:27,7373,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5227.JPG,TRUE,8H 9M 27S,8.1575,0.339895833,2.135628506,2.065646989
E17,E17_032218_060718,Sheep,5/26/2018 19:05,5/26/2018,19:05:14,901,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5245.JPG,TRUE,19H 5M 14S,19.08722222,0.795300926,4.997023093,4.416359784
E17,E17_032218_060718,Sheep,5/27/2018 7:34,5/27/2018,7:34:20,1617,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5356.JPG,TRUE,7H 34M 20S,7.572222222,0.315509259,1.982403142,1.941204363
E17,E17_032218_060718,Sheep,5/27/2018 19:33,5/27/2018,19:33:32,1218,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5446.JPG,TRUE,19H 33M 32S,19.55888889,0.814953704,5.120505137,4.51531401
E17,E17_032218_060718,Sheep,5/29/2018 19:58,5/29/2018,19:58:52,23624,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5518.JPG,TRUE,19H 58M 52S,19.98111111,0.832546296,5.231042656,4.60089982
E17,E17_032218_060718,Sheep,5/30/2018 4:09,5/30/2018,4:09:32,16870,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5618.JPG,TRUE,4H 9M 32S,4.158888889,0.173287037,1.088794565,1.009339184
E17,E17_032218_060718,Sheep,5/30/2018 19:01,5/30/2018,19:01:53,1503,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5683.JPG,TRUE,19H 1M 53S,19.03138889,0.792974537,4.98240596,4.395359076
E17,E17_032218_060718,Sheep,5/31/2018 7:44,5/31/2018,7:44:15,25343,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5719.JPG,TRUE,7H 44M 15S,7.7375,0.322395833,2.025672763,1.981319203
E17,E17_032218_060718,Sheep,5/31/2018 17:58,5/31/2018,17:58:43,1105,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5923.JPG,TRUE,17H 58M 43S,17.97861111,0.749108796,4.706789382,4.168400584
E17,E17_032218_060718,Sheep,5/31/2018 20:59,5/31/2018,20:59:47,6753,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_5995.JPG,TRUE,20H 59M 47S,20.99638889,0.874849537,5.496841757,4.871517844
E17,E17_032218_060718,Sheep,6/1/2018 8:08,6/1/2018,8:08:36,12011,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_6089.JPG,TRUE,8H 8M 36S,8.143333333,0.339305556,2.131919681,2.068810752
E17,E17_032218_060718,Sheep,6/1/2018 19:24,6/1/2018,19:24:13,1259,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_6439.JPG,TRUE,19H 24M 13S,19.40361111,0.808483796,5.07985351,4.470545722
E17,E17_032218_060718,Sheep,6/1/2018 22:40,6/1/2018,22:40:48,5252,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_6511.JPG,TRUE,22H 40M 48S,22.68,0.945,5.937610115,5.438414254
E17,E17_032218_060718,Sheep,6/2/2018 19:08,6/2/2018,19:08:23,41540,Reviewed Phase 2/E17_032218_060718/Sheep,IMG_8053.JPG,TRUE,19H 8M 23S,19.13972222,0.797488426,5.01076756,4.412207957
E17,E17_090618_121218,Dog,9/28/2018 13:01,9/28/2018,13:01:42,0,Reviewed Phase 2/E17_090618_121218/Dog,IMG_7550.JPG,TRUE,13H 1M 42S,13.02833333,0.542847222,3.410809691,3.137758508
E17,E17_090618_121218,Sheep,9/28/2018 9:31,9/28/2018,9:31:39,65006,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_7267.JPG,TRUE,9H 31M 39S,9.5275,0.396979167,2.494293667,2.213391998
E17,E17_090618_121218,Sheep,9/28/2018 13:00,9/28/2018,13:00:40,7248,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_7489.JPG,TRUE,13H 0M 40S,13.01111111,0.54212963,3.406300923,3.133211121
E17,E17_090618_121218,Sheep,9/28/2018 22:03,9/28/2018,22:03:22,14032,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_7885.JPG,TRUE,22H 3M 22S,22.05611111,0.91900463,5.774276386,5.507842619
E17,E17_090618_121218,Sheep,9/29/2018 6:04,9/29/2018,6:04:08,1401,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_8497.JPG,TRUE,6H 4M 8S,6.068888889,0.25287037,1.588831396,1.301656592
E17,E17_090618_121218,Sheep,9/29/2018 18:01,9/29/2018,18:01:42,16234,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_8701.JPG,TRUE,18H 1M 42S,18.02833333,0.751180556,4.71980663,4.464092724
E17,E17_090618_121218,Sheep,9/30/2018 6:46,9/30/2018,6:46:40,957,Reviewed Phase 2/E17_090618_121218/Sheep,IMG_9454.JPG,TRUE,6H 46M 40S,6.777777778,0.282407407,1.774418073,1.481344171
E17,E17_120717_032218,Dog,2/4/2018 18:54,2/4/2018,18:54:33,45355,Reviewed Phase 2/E17_120717_032218/Dog,IMG_3055.JPG,FALSE,18H 54M 33S,18.90916667,0.787881944,4.950408257,5.009171539
E17,E17_120717_032218,Dog,2/6/2018 18:55,2/6/2018,18:55:17,81525,Reviewed Phase 2/E17_120717_032218/Dog,IMG_7135.JPG,FALSE,18H 55M 17S,18.92138889,0.788391204,4.953608027,5.004614027
E17,E17_120717_032218,Dog,2/7/2018 1:27,2/7/2018,1:27:44,1250,Reviewed Phase 2/E17_120717_032218/Dog,IMG_9928.JPG,FALSE,1H 27M 44S,1.462222222,0.060925926,0.382808883,0.236078926
E17,E17_120717_032218,Dog,2/7/2018 4:40,2/7/2018,4:40:13,1513,Reviewed Phase 2/E17_120717_032218/Dog,IMG_0397.JPG,FALSE,4H 40M 13S,4.670277778,0.194594907,1.222675863,0.980773366
E17,E17_120717_032218,Dog,2/7/2018 20:27,2/7/2018,20:27:17,1162,Reviewed Phase 2/E17_120717_032218/Dog,IMG_1178.JPG,FALSE,20H 27M 17S,20.45472222,0.852280093,5.355033755,5.356859984
E17,E17_120717_032218,Dog,2/8/2018 0:07,2/8/2018,0:07:06,1019,Reviewed Phase 2/E17_120717_032218/Dog,IMG_1693.JPG,FALSE,7M 6S,0.118333333,0.004930556,0.030979594,6.206927256
E17,E17_120717_032218,Dog,2/8/2018 19:44,2/8/2018,19:44:31,53526,Reviewed Phase 2/E17_120717_032218/Dog,IMG_3365.JPG,FALSE,19H 44M 31S,19.74194444,0.822581019,5.16842897,5.188231699
E17,E17_120717_032218,Dog,2/10/2018 3:21,2/10/2018,3:21:20,84409,Reviewed Phase 2/E17_120717_032218/Dog,IMG_7219.JPG,FALSE,3H 21M 20S,3.355555556,0.139814815,0.87848239,0.680886542
E17,E17_120717_032218,Dog,2/10/2018 6:11,2/10/2018,6:11:13,1233,Reviewed Phase 2/E17_120717_032218/Dog,IMG_7459.JPG,FALSE,6H 11M 13S,6.186944444,0.257789352,1.619738268,1.343645111
E17,E17_120717_032218,Dog,2/10/2018 7:33,2/10/2018,7:33:55,1214,Reviewed Phase 2/E17_120717_032218/Dog,IMG_7496.JPG,FALSE,7H 33M 55S,7.565277778,0.315219907,1.980585091,1.691935884
E17,E17_120717_032218,Dog,2/10/2018 23:14,2/10/2018,23:14:55,7797,Reviewed Phase 2/E17_120717_032218/Dog,IMG_9337.JPG,FALSE,23H 14M 55S,23.24861111,0.96869213,6.086472156,6.002737065
E17,E17_120717_032218,Sheep,2/3/2018 15:37,2/3/2018,15:37:09,2001,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_0652.JPG,FALSE,15H 37M 9S,15.61916667,0.650798611,4.089088271,4.109201328
E17,E17_120717_032218,Sheep,2/3/2018 18:03,2/3/2018,18:03:04,2123,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_1048.JPG,FALSE,18H 3M 4S,18.05111111,0.75212963,4.725769838,4.815782292
E17,E17_120717_032218,Sheep,2/4/2018 18:23,2/4/2018,18:23:14,1175,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_2998.JPG,FALSE,18H 23M 14S,18.38722222,0.766134259,4.813763521,4.888980044
E17,E17_120717_032218,Sheep,2/5/2018 3:22,2/5/2018,3:22:46,14124,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_3622.JPG,FALSE,3H 22M 46S,3.379444444,0.140810185,0.884736487,0.677957454
E17,E17_120717_032218,Sheep,2/5/2018 16:50,2/5/2018,16:50:18,5845,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_4132.JPG,FALSE,16H 50M 18S,16.83833333,0.701597222,4.408265358,4.470145173
E17,E17_120717_032218,Sheep,2/5/2018 18:37,2/5/2018,18:37:24,2070,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_4216.JPG,FALSE,18H 37M 24S,18.62333333,0.775972222,4.875577265,4.93948524
E17,E17_120717_032218,Sheep,2/5/2018 22:41,2/5/2018,22:41:50,928,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_5011.JPG,FALSE,22H 41M 50S,22.69722222,0.945717593,5.942118883,5.880086382
E17,E17_120717_032218,Sheep,2/6/2018 3:26,2/6/2018,3:26:14,1879,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_5788.JPG,FALSE,3H 26M 14S,3.437222222,0.143217593,0.899862674,0.692879153
E17,E17_120717_032218,Sheep,2/6/2018 6:53,2/6/2018,6:53:01,1435,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_6553.JPG,FALSE,6H 53M 1S,6.883611111,0.28681713,1.802125175,1.490732353
E17,E17_120717_032218,Sheep,2/6/2018 18:05,2/6/2018,18:05:53,1302,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_6892.JPG,FALSE,18H 5M 53S,18.09805556,0.754085648,4.738059865,4.814008975
E17,E17_120717_032218,Sheep,2/7/2018 2:19,2/7/2018,2:19:44,913,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_0124.JPG,FALSE,2H 19M 44S,2.328888889,0.097037037,0.609701685,0.437260557
E17,E17_120717_032218,Sheep,2/7/2018 7:48,2/7/2018,7:48:12,1316,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_0424.JPG,FALSE,7H 48M 12S,7.803333333,0.325138889,2.042907889,1.748282917
E17,E17_120717_032218,Sheep,2/7/2018 18:05,2/7/2018,18:05:56,1788,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_0517.JPG,FALSE,18H 5M 56S,18.09888889,0.75412037,4.738278031,4.809994148
E17,E17_120717_032218,Sheep,2/7/2018 20:55,2/7/2018,20:55:26,1009,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_1195 (2).JPG,FALSE,20H 55M 26S,20.92388889,0.871828704,5.477861301,5.465768886
E17,E17_120717_032218,Sheep,2/8/2018 1:29,2/8/2018,1:29:19,1312,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_1879 (2).JPG,FALSE,1H 29M 19S,1.488611111,0.062025463,0.389717478,0.242702607
E17,E17_120717_032218,Sheep,2/8/2018 17:21,2/8/2018,17:21:48,2826,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_2401 (2).JPG,FALSE,17H 21M 48S,17.36333333,0.723472222,4.545710037,4.612382935
E17,E17_120717_032218,Sheep,2/8/2018 22:51,2/8/2018,22:51:31,1578,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_3997 (2).JPG,FALSE,22H 51M 31S,22.85861111,0.95244213,5.984370395,5.913700702
E17,E17_120717_032218,Sheep,2/9/2018 14:47,2/9/2018,14:47:53,39126,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_5233 (2).JPG,FALSE,14H 47M 53S,14.79805556,0.616585648,3.874121885,3.842460885
E17,E17_120717_032218,Sheep,2/9/2018 18:07,2/9/2018,18:07:37,1763,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_5512 (2).JPG,FALSE,18H 7M 37S,18.12694444,0.755289352,4.745622958,4.808097941
E17,E17_120717_032218,Sheep,2/9/2018 21:18,2/9/2018,21:18:47,2465,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_6502 (2).JPG,FALSE,21H 18M 47S,21.31305556,0.888043981,5.579744897,5.551795021
E17,E17_120717_032218,Sheep,2/10/2018 0:52,2/10/2018,0:52:16,7428,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_6598 (2).JPG,FALSE,52M 16S,0.871111111,0.036296296,0.228056356,0.099339142
E17,E17_120717_032218,Sheep,2/10/2018 3:43,2/10/2018,3:43:11,1072,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_7237 (2).JPG,FALSE,3H 43M 11S,3.719722222,0.154988426,0.973821001,0.766129011
E17,E17_120717_032218,Sheep,2/10/2018 6:11,2/10/2018,6:11:13,1233,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_7459 (2).JPG,FALSE,6H 11M 13S,6.186944444,0.257789352,1.619738268,1.343645111
E17,E17_120717_032218,Sheep,2/10/2018 7:33,2/10/2018,7:33:55,1214,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_7495 (2).JPG,FALSE,7H 33M 55S,7.565277778,0.315219907,1.980585091,1.691935884
E17,E17_120717_032218,Sheep,2/10/2018 18:38,2/10/2018,18:38:09,940,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_7702 (2).JPG,FALSE,18H 38M 9S,18.63583333,0.776493056,4.878849758,4.922999127
E17,E17_120717_032218,Sheep,2/10/2018 22:14,2/10/2018,22:14:52,1237,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_8974 (2).JPG,FALSE,22H 14M 52S,22.24777778,0.926990741,5.824454602,5.768466573
E17,E17_120717_032218,Sheep,2/11/2018 4:11,2/11/2018,4:11:34,1010,Reviewed Phase 2/E17_120717_032218/Sheep,IMG_0662 (3).JPG,FALSE,4H 11M 34S,4.192777778,0.174699074,1.097666655,0.879340945
F04,F04_080618_121918,Bobcat,9/2/2018 19:58,9/2/2018,19:58:36,0,Reviewed Phase 2/F04_080618_121918/Bobcat,09020632.JPG,TRUE,19H 58M 36S,19.97666667,0.832361111,5.229879104,4.795994781
F04,F04_080618_121918,Bobcat,9/13/2018 15:59,9/13/2018,15:59:39,10177,Reviewed Phase 2/F04_080618_121918/Bobcat,09130475.JPG,TRUE,15H 59M 39S,15.99416667,0.666423611,4.187263042,3.859781765
F04,F04_121317_041018,Bobcat,2/7/2018 10:30,2/7/2018,10:30:31,0,Reviewed Phase 2/F04_121317_041018/Bobcat,IMG_1060.JPG,FALSE,10H 30M 31S,10.50861111,0.437858796,2.751147956,2.560299325
F08,F08_120817_032718,Bobcat,2/8/2018 12:44,2/8/2018,12:44:43,0,Reviewed Phase 2/F08_120817_032718/Bobcat,IMG_1097.JPG,FALSE,12H 44M 43S,12.74527778,0.531053241,3.33670592,3.23112351
F10,F10_121117_032718,Bobcat,12/26/2017 17:15,12/26/2017,17:15:24,0,Reviewed Phase 2/F10_121117_032718/Bobcat,IMG_0010.JPG,FALSE,17H 15M 24S,17.25666667,0.719027778,4.517784769,4.780493527
G09,G09_080818_121318,Bobcat,12/6/2018 3:25,12/6/2018,3:25:32,6845462,Reviewed Phase 2/G09_080818_121318/Bobcat,12064753.JPG,FALSE,3H 25M 32S,3.425555556,0.142731481,0.896808347,0.732276303
G09,G09_122217_040418,Bobcat,3/18/2018 10:30,3/18/2018,10:30:38,2325815,Reviewed Phase 2/G09_122217_040418/Bobcat,IMG_0970.JPG,TRUE,10H 30M 38S,10.51055556,0.437939815,2.75165701,2.403898004
G11,G11_121117_040418,Bobcat,4/2/2018 10:09,4/2/2018,10:09:41,692731,Reviewed Phase 2/G11_121117_040418/Bobcat,IMG_0238.JPG,TRUE,10H 9M 41S,10.16138889,0.423391204,2.66024539,2.372939154
