"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"18561",1,"E17","E17_062017_100717","Sheep","7/5/2017 20:36","7/5/2017","20:36:57",1494,"Reviewed/E17_062017_100717/Sheep","IMG_8614 copy.JPG","Sheep",NA,NA,NA,TRUE,"20H 36M 57S",20.61583333,0.858993056,5.397212546,4.69769101
"18564",1,"E17","E17_062017_100717","Sheep","7/6/2017 20:28","7/6/2017","20:28:17",1571,"Reviewed/E17_062017_100717/Sheep","IMG_9034.JPG","Sheep",NA,NA,NA,TRUE,"20H 28M 17S",20.47138889,0.852974537,5.359397079,4.667942451
"18567",1,"E17","E17_062017_100717","Sheep","7/8/2017 20:40","7/8/2017","20:40:37",84780,"Reviewed/E17_062017_100717/Sheep","IMG_9574.JPG","Sheep",NA,NA,NA,TRUE,"20H 40M 37S",20.67694444,0.861539352,5.413211397,4.714676292
"18570",1,"E17","E17_062017_100717","Sheep","7/13/2017 19:58","7/13/2017","19:58:45",83685,"Reviewed/E17_062017_100717/Sheep","IMG_0919 copy.JPG","Sheep",NA,NA,NA,TRUE,"19H 58M 45S",19.97916667,0.832465278,5.230533602,4.5719856
"18573",1,"E17","E17_062017_100717","Sheep","7/16/2017 15:55","7/16/2017","15:55:56",70349,"Reviewed/E17_062017_100717/Sheep","IMG_1402.JPG","Sheep",NA,NA,NA,TRUE,"15H 55M 56S",15.93222222,0.663842593,4.171046024,3.706853876
"18576",1,"E17","E17_062017_100717","Sheep","7/17/2017 20:05","7/17/2017","20:05:18",83776,"Reviewed/E17_062017_100717/Sheep","IMG_1780 copy.JPG","Sheep",NA,NA,NA,TRUE,"20H 5M 18S",20.08833333,0.837013889,5.259113369,4.602768856
"18579",1,"E17","E17_062017_100717","Sheep","7/18/2017 19:31","7/18/2017","19:31:17",6346,"Reviewed/E17_062017_100717/Sheep","IMG_2296.JPG","Sheep",NA,NA,NA,TRUE,"19H 31M 17S",19.52138889,0.813391204,5.11068766,4.482565106
"18582",1,"E17","E17_062017_100717","Sheep","7/19/2017 19:22","7/19/2017","19:22:47",9389,"Reviewed/E17_062017_100717/Sheep","IMG_2437.JPG","Sheep",NA,NA,NA,TRUE,"19H 22M 47S",19.37972222,0.807488426,5.073599413,4.453975784
"18599",1,"E17","E17_070716_120416","Dog","7/22/2016 6:31","7/22/2016","6:31:34",127306,"Reviewed/E17_070716_120416/Dog","IMG_0973.JPG","Dog",NA,NA,NA,TRUE,"6H 31M 34S",6.526111111,0.271921296,1.708531894,1.667065929
"18602",1,"E17","E17_070716_120416","Dog","7/27/2016 0:59","7/27/2016","0:59:28",9296,"Reviewed/E17_070716_120416/Dog","IMG_2614.JPG","Dog",NA,NA,NA,TRUE,"59M 28S",0.991111111,0.041296296,0.259472282,6.179958306
"18605",1,"E17","E17_070716_120416","Dog","11/12/2016 13:45","11/12/2016","13:45:04",845337,"Reviewed/E17_070716_120416/Dog","IMG_8545.JPG","Dog",NA,NA,NA,FALSE,"13H 45M 4S",13.75111111,0.572962963,3.60003247,3.70386133
"18612",1,"E17","E17_070716_120416","Sheep","7/20/2016 18:11","7/20/2016","18:11:07",82288,"Reviewed/E17_070716_120416/Sheep","IMG_0520 (2).JPG","Sheep",NA,NA,NA,TRUE,"18H 11M 7S",18.18527778,0.757719907,4.760894589,4.197879963
"18615",1,"E17","E17_070716_120416","Sheep","7/22/2016 18:06","7/22/2016","18:06:00",167368,"Reviewed/E17_070716_120416/Sheep","IMG_1282 (2).JPG","Sheep",NA,NA,NA,TRUE,"17H 6M 0S",17.1,0.7125,4.476769531,3.965542899
"18618",1,"E17","E17_070716_120416","Sheep","7/23/2016 17:31","7/23/2016","17:31:34",79403,"Reviewed/E17_070716_120416/Sheep","IMG_1492 (2).JPG","Sheep",NA,NA,NA,TRUE,"17H 31M 34S",17.52611111,0.73025463,4.588325159,4.059816681
"18621",1,"E17","E17_070716_120416","Sheep","7/25/2016 18:34","7/25/2016","18:34:53",83939,"Reviewed/E17_070716_120416/Sheep","IMG_2236 (2).JPG","Sheep",NA,NA,NA,TRUE,"18H 34M 53S",18.58138889,0.774224537,4.864596236,4.294065913
"18624",1,"E17","E17_070716_120416","Sheep","7/26/2016 21:10","7/26/2016","21:10:54",91311,"Reviewed/E17_070716_120416/Sheep","IMG_2452 (2).JPG","Sheep",NA,NA,NA,TRUE,"21H 10M 54S",21.18166667,0.882569444,5.545347366,4.940527835
"18627",1,"E17","E17_070716_120416","Sheep","7/27/2016 6:14","7/27/2016","6:14:21",21463,"Reviewed/E17_070716_120416/Sheep","IMG_2617 (2).JPG","Sheep",NA,NA,NA,TRUE,"6H 14M 21S",6.239166667,0.259965278,1.633410014,1.589558649
"18630",1,"E17","E17_070716_120416","Sheep","11/13/2016 4:18","11/13/2016","4:18:25",1141,"Reviewed/E17_070716_120416/Sheep","IMG_9145.JPG","Sheep",NA,NA,NA,FALSE,"4H 18M 25S",4.306944444,0.179456019,1.127555419,0.986260788
"18633",1,"E17","E17_070716_120416","Sheep","11/13/2016 6:00","11/13/2016","6:00:43",1735,"Reviewed/E17_070716_120416/Sheep","IMG_9160.JPG","Sheep",NA,NA,NA,FALSE,"6H 0M 43S",6.011944444,0.250497685,1.573923375,1.371447231
"18643",1,"E17","E17_100717_120717","Bobcat","11/9/2017 8:57","11/9/2017","8:57:40",0,"Reviewed/E17_100717_120717/Bobcat","IMG_0172.JPG","Bobcat",NA,NA,NA,FALSE,"8H 57M 40S",8.961111111,0.37337963,2.346013403,2.229494467
"18695",1,"E17","E17_120416_020917","Dog","1/1/2017 9:54","1/1/2017","9:54:07",4456,"Reviewed/E17_120416_020917/Dog","IMG_0382.JPG","Dog",NA,NA,NA,FALSE,"9H 54M 7S",9.901944444,0.412581019,2.592322994,2.358116662
"18698",1,"E17","E17_120416_020917","Dog","1/5/2017 7:58","1/5/2017","7:58:43",41127,"Reviewed/E17_120416_020917/Dog","IMG_0919.JPG","Dog",NA,NA,NA,FALSE,"7H 58M 43S",7.978611111,0.33244213,2.088795504,1.719942147
"18701",1,"E17","E17_120416_020917","Dog","1/9/2017 16:42","1/9/2017","16:42:55",324375,"Reviewed/E17_120416_020917/Dog","IMG_1282.JPG","Dog",NA,NA,NA,FALSE,"16H 42M 55S",16.71527778,0.696469907,4.376049489,4.573558286
"18704",1,"E17","E17_120416_020917","Dog","1/16/2017 16:59","1/16/2017","16:59:37",168641,"Reviewed/E17_120416_020917/Dog","IMG_2419.JPG","Dog",NA,NA,NA,FALSE,"16H 59M 37S",16.99361111,0.70806713,4.448916985,4.626085942
"18707",1,"E17","E17_120416_020917","Dog","1/25/2017 18:13","1/25/2017","18:13:37",77092,"Reviewed/E17_120416_020917/Dog","IMG_4087.JPG","Dog",NA,NA,NA,FALSE,"18H 13M 37S",18.22694444,0.759456019,4.771802897,4.89134009
"18710",1,"E17","E17_120416_020917","Dog","2/2/2017 15:07","2/2/2017","15:07:30",159321,"Reviewed/E17_120416_020917/Dog","IMG_2635.JPG","Dog",NA,NA,NA,FALSE,"15H 7M 30S",15.125,0.630208333,3.95971574,3.9613168
"18713",1,"E17","E17_120416_020917","Dog","2/2/2017 17:32","2/2/2017","17:32:49",1260,"Reviewed/E17_120416_020917/Dog","IMG_2701.JPG","Dog",NA,NA,NA,FALSE,"17H 32M 49S",17.54694444,0.731122685,4.593779313,4.700380309
"18716",1,"E17","E17_120416_020917","Dog","2/7/2017 18:31","2/7/2017","18:31:50",1371,"Reviewed/E17_120416_020917/Dog","IMG_3313.JPG","Dog",NA,NA,NA,FALSE,"18H 31M 50S",18.53055556,0.772106481,4.8512881,4.909227823
"18723",1,"E17","E17_120416_020917","Sheep","12/28/2016 16:16","12/28/2016","16:16:27",12700,"Reviewed/E17_120416_020917/Sheep","IMG_0095.JPG","Sheep",NA,NA,NA,FALSE,"16H 16M 27S",16.27416667,0.678090278,4.26056687,4.482243577
"18726",1,"E17","E17_120416_020917","Sheep","12/29/2016 8:22","12/29/2016","8:22:10",1073,"Reviewed/E17_120416_020917/Sheep","IMG_0133.JPG","Sheep",NA,NA,NA,FALSE,"8H 22M 10S",8.369444444,0.348726852,2.191115432,1.854922227
"18729",1,"E17","E17_120416_020917","Sheep","12/30/2016 16:34","12/30/2016","16:34:50",4058,"Reviewed/E17_120416_020917/Sheep","IMG_0220.JPG","Sheep",NA,NA,NA,FALSE,"16H 34M 50S",16.58055556,0.690856481,4.340779294,4.575968015
"18732",1,"E17","E17_120416_020917","Sheep","1/1/2017 8:33","1/1/2017","8:33:24",85629,"Reviewed/E17_120416_020917/Sheep","IMG_0328.JPG","Sheep",NA,NA,NA,FALSE,"8H 33M 24S",8.556666667,0.356527778,2.240130095,1.913090532
"18735",1,"E17","E17_120416_020917","Sheep","1/1/2017 11:24","1/1/2017","11:24:42",5358,"Reviewed/E17_120416_020917/Sheep","IMG_0391.JPG","Sheep",NA,NA,NA,FALSE,"11H 24M 42S",11.41166667,0.475486111,2.987567347,2.857542022
"18738",1,"E17","E17_120416_020917","Sheep","1/2/2017 17:38","1/2/2017","17:38:04",949,"Reviewed/E17_120416_020917/Sheep","IMG_0634.JPG","Sheep",NA,NA,NA,FALSE,"17H 38M 4S",17.63444444,0.734768519,4.61668676,4.842849198
"18741",1,"E17","E17_120416_020917","Sheep","1/4/2017 8:16","1/4/2017","8:16:13",52463,"Reviewed/E17_120416_020917/Sheep","IMG_0688.JPG","Sheep",NA,NA,NA,FALSE,"8H 16M 13S",8.270277778,0.344594907,2.165153659,1.816233289
"18744",1,"E17","E17_120416_020917","Sheep","1/4/2017 15:24","1/4/2017","15:24:36",1183,"Reviewed/E17_120416_020917/Sheep","IMG_0712.JPG","Sheep",NA,NA,NA,FALSE,"15H 24M 36S",15.41,0.642083333,4.034328566,4.168254318
"18747",1,"E17","E17_120416_020917","Sheep","1/4/2017 17:29","1/4/2017","17:29:12",1282,"Reviewed/E17_120416_020917/Sheep","IMG_0829.JPG","Sheep",NA,NA,NA,FALSE,"17H 29M 12S",17.48666667,0.728611111,4.577998628,4.804682745
"18750",1,"E17","E17_120416_020917","Sheep","1/5/2017 12:37","1/5/2017","12:37:56",2396,"Reviewed/E17_120416_020917/Sheep","IMG_1036.JPG","Sheep",NA,NA,NA,FALSE,"12H 37M 56S",12.63222222,0.526342593,3.307108044,3.250534653
"18753",1,"E17","E17_120416_020917","Sheep","1/5/2017 18:00","1/5/2017","18:00:17",14231,"Reviewed/E17_120416_020917/Sheep","IMG_1153.JPG","Sheep",NA,NA,NA,FALSE,"18H 0M 17S",18.00472222,0.750196759,4.713625255,4.914144256
"18756",1,"E17","E17_120416_020917","Sheep","1/6/2017 15:54","1/6/2017","15:54:32",28359,"Reviewed/E17_120416_020917/Sheep","IMG_1216.JPG","Sheep",NA,NA,NA,FALSE,"15H 54M 32S",15.90888889,0.66287037,4.164937372,4.323825477
"18759",1,"E17","E17_120416_020917","Sheep","1/6/2017 21:27","1/6/2017","21:27:02",1778,"Reviewed/E17_120416_020917/Sheep","IMG_1241.JPG","Sheep",NA,NA,NA,FALSE,"21H 27M 2S",21.45055556,0.893773148,5.615742312,5.661098424
"18762",1,"E17","E17_120416_020917","Sheep","1/9/2017 16:42","1/9/2017","16:42:55",166478,"Reviewed/E17_120416_020917/Sheep","IMG_1282.JPG","Sheep",NA,NA,NA,FALSE,"16H 42M 55S",16.71527778,0.696469907,4.376049489,4.573558286
"18765",1,"E17","E17_120416_020917","Sheep","1/11/2017 0:01","1/11/2017","0:01:09",3966,"Reviewed/E17_120416_020917/Sheep","IMG_1324.JPG","Sheep",NA,NA,NA,FALSE,"1M 9S",0.019166667,0.000798611,0.005017822,6.212212293
"18768",1,"E17","E17_120416_020917","Sheep","1/11/2017 14:39","1/11/2017","14:39:08",1576,"Reviewed/E17_120416_020917/Sheep","IMG_1363.JPG","Sheep",NA,NA,NA,FALSE,"14H 39M 8S",14.65222222,0.610509259,3.835942808,3.8924127
"18771",1,"E17","E17_120416_020917","Sheep","1/11/2017 16:50","1/11/2017","16:50:55",1674,"Reviewed/E17_120416_020917/Sheep","IMG_1405.JPG","Sheep",NA,NA,NA,FALSE,"16H 50M 55S",16.84861111,0.702025463,4.410956074,4.606572079
"18774",1,"E17","E17_120416_020917","Sheep","1/11/2017 17:58","1/11/2017","17:58:19",1534,"Reviewed/E17_120416_020917/Sheep","IMG_1414.JPG","Sheep",NA,NA,NA,FALSE,"17H 58M 19S",17.97194444,0.748831019,4.705044053,4.887214489
"18777",1,"E17","E17_120416_020917","Sheep","1/11/2017 22:01","1/11/2017","22:01:59",5282,"Reviewed/E17_120416_020917/Sheep","IMG_1501.JPG","Sheep",NA,NA,NA,FALSE,"22H 1M 59S",22.03305556,0.918043981,5.768240456,5.777038462
"18780",1,"E17","E17_120416_020917","Sheep","1/12/2017 14:34","1/12/2017","14:34:37",2332,"Reviewed/E17_120416_020917/Sheep","IMG_1525.JPG","Sheep",NA,NA,NA,FALSE,"14H 34M 37S",14.57694444,0.607372685,3.816235132,3.864230684
"18783",1,"E17","E17_120416_020917","Sheep","1/12/2017 16:58","1/12/2017","16:58:11",1215,"Reviewed/E17_120416_020917/Sheep","IMG_1585.JPG","Sheep",NA,NA,NA,FALSE,"16H 58M 11S",16.96972222,0.707071759,4.442662889,4.640524862
"18786",1,"E17","E17_120416_020917","Sheep","1/13/2017 0:15","1/13/2017","0:15:27",12528,"Reviewed/E17_120416_020917/Sheep","IMG_1651.JPG","Sheep",NA,NA,NA,FALSE,"15M 27S",0.2575,0.010729167,0.067413342,6.261571079
"18789",1,"E17","E17_120416_020917","Sheep","1/13/2017 15:12","1/13/2017","15:12:30",1825,"Reviewed/E17_120416_020917/Sheep","IMG_1681.JPG","Sheep",NA,NA,NA,FALSE,"15H 12M 30S",15.20833333,0.633680556,3.981532356,4.064909885
"18792",1,"E17","E17_120416_020917","Sheep","1/14/2017 0:03","1/14/2017","0:03:22",20018,"Reviewed/E17_120416_020917/Sheep","IMG_1897.JPG","Sheep",NA,NA,NA,FALSE,"3M 22S",0.056111111,0.002337963,0.014689855,6.215857617
"18795",1,"E17","E17_120416_020917","Sheep","1/14/2017 17:04","1/14/2017","17:04:43",970,"Reviewed/E17_120416_020917/Sheep","IMG_2005.JPG","Sheep",NA,NA,NA,FALSE,"17H 4M 43S",17.07861111,0.711608796,4.471169933,4.664699101
"18798",1,"E17","E17_120416_020917","Sheep","1/15/2017 16:00","1/15/2017","16:00:36",1266,"Reviewed/E17_120416_020917/Sheep","IMG_2161.JPG","Sheep",NA,NA,NA,FALSE,"16H 0M 36S",16.01,0.667083333,4.191408199,4.314830664
"18801",1,"E17","E17_120416_020917","Sheep","1/16/2017 15:36","1/16/2017","15:36:29",48095,"Reviewed/E17_120416_020917/Sheep","IMG_2308.JPG","Sheep",NA,NA,NA,FALSE,"15H 36M 29S",15.60805556,0.650335648,4.086179389,4.180878626
"18804",1,"E17","E17_120416_020917","Sheep","1/17/2017 16:14","1/17/2017","16:14:19",1862,"Reviewed/E17_120416_020917/Sheep","IMG_2449.JPG","Sheep",NA,NA,NA,FALSE,"16H 14M 19S",16.23861111,0.676608796,4.251258448,4.378496943
"18807",1,"E17","E17_120416_020917","Sheep","1/19/2017 15:36","1/19/2017","15:36:46",1867,"Reviewed/E17_120416_020917/Sheep","IMG_2497.JPG","Sheep",NA,NA,NA,FALSE,"15H 36M 46S",15.61277778,0.650532407,4.087415664,4.169014638
"18810",1,"E17","E17_120416_020917","Sheep","1/20/2017 13:06","1/20/2017","13:06:02",68084,"Reviewed/E17_120416_020917/Sheep","IMG_2644.JPG","Sheep",NA,NA,NA,FALSE,"13H 6M 2S",13.10055556,0.545856481,3.429717424,3.36599876
"18813",1,"E17","E17_120416_020917","Sheep","1/20/2017 15:57","1/20/2017","15:57:19",2327,"Reviewed/E17_120416_020917/Sheep","IMG_2668.JPG","Sheep",NA,NA,NA,FALSE,"15H 57M 19S",15.95527778,0.664803241,4.177081954,4.273458864
"18816",1,"E17","E17_120416_020917","Sheep","1/20/2017 17:38","1/20/2017","17:38:14",1519,"Reviewed/E17_120416_020917/Sheep","IMG_2692.JPG","Sheep",NA,NA,NA,FALSE,"17H 38M 14S",17.63722222,0.734884259,4.61741398,4.779404638
"18819",1,"E17","E17_120416_020917","Sheep","1/21/2017 14:42","1/21/2017","14:42:26",1203,"Reviewed/E17_120416_020917/Sheep","IMG_2758.JPG","Sheep",NA,NA,NA,FALSE,"14H 42M 26S",14.70722222,0.612800926,3.850341774,3.873137434
"18822",1,"E17","E17_120416_020917","Sheep","1/21/2017 16:53","1/21/2017","16:53:11",2495,"Reviewed/E17_120416_020917/Sheep","IMG_2773.JPG","Sheep",NA,NA,NA,FALSE,"16H 53M 11S",16.88638889,0.703599537,4.420846273,4.563881528
"18825",1,"E17","E17_120416_020917","Sheep","1/22/2017 11:37","1/22/2017","11:37:13",5433,"Reviewed/E17_120416_020917/Sheep","IMG_2800.JPG","Sheep",NA,NA,NA,FALSE,"11H 37M 13S",11.62027778,0.484178241,3.042181608,2.893939679
"18828",1,"E17","E17_120416_020917","Sheep","1/22/2017 15:08","1/22/2017","15:08:52",4214,"Reviewed/E17_120416_020917/Sheep","IMG_2869.JPG","Sheep",NA,NA,NA,FALSE,"15H 8M 52S",15.14777778,0.631157407,3.965678949,4.008828729
"18831",1,"E17","E17_120416_020917","Sheep","1/23/2017 8:02","1/23/2017","8:02:18",12217,"Reviewed/E17_120416_020917/Sheep","IMG_2920.JPG","Sheep",NA,NA,NA,FALSE,"8H 2M 18S",8.038333333,0.334930556,2.104430746,1.764569648
"18834",1,"E17","E17_120416_020917","Sheep","1/23/2017 15:17","1/23/2017","15:17:36",3574,"Reviewed/E17_120416_020917/Sheep","IMG_2959.JPG","Sheep",NA,NA,NA,FALSE,"15H 17M 36S",15.29333333,0.637222222,4.003785304,4.050778248
"18837",1,"E17","E17_120416_020917","Sheep","1/23/2017 17:10","1/23/2017","17:10:40",1164,"Reviewed/E17_120416_020917/Sheep","IMG_3061.JPG","Sheep",NA,NA,NA,FALSE,"17H 10M 40S",17.17777778,0.715740741,4.497131706,4.644607759
"18840",1,"E17","E17_120416_020917","Sheep","1/24/2017 11:52","1/24/2017","11:52:56",2143,"Reviewed/E17_120416_020917/Sheep","IMG_3083.JPG","Sheep",NA,NA,NA,FALSE,"11H 52M 56S",11.88222222,0.495092593,3.110758503,2.975081141
"18843",1,"E17","E17_120416_020917","Sheep","1/24/2017 14:07","1/24/2017","14:07:56",1166,"Reviewed/E17_120416_020917/Sheep","IMG_3205.JPG","Sheep",NA,NA,NA,FALSE,"14H 7M 56S",14.13222222,0.588842593,3.699807126,3.68197098
"18846",1,"E17","E17_120416_020917","Sheep","1/25/2017 1:09","1/25/2017","1:09:15",2174,"Reviewed/E17_120416_020917/Sheep","IMG_4003.JPG","Sheep",NA,NA,NA,FALSE,"1H 9M 15S",1.154166667,0.048090278,0.302160127,0.165986076
"18849",1,"E17","E17_120416_020917","Sheep","1/25/2017 15:39","1/25/2017","15:39:16",3778,"Reviewed/E17_120416_020917/Sheep","IMG_4015.JPG","Sheep",NA,NA,NA,FALSE,"15H 39M 16S",15.65444444,0.652268519,4.098323972,4.155887991
"18852",1,"E17","E17_120416_020917","Sheep","1/25/2017 17:18","1/25/2017","17:18:47",1074,"Reviewed/E17_120416_020917/Sheep","IMG_4057.JPG","Sheep",NA,NA,NA,FALSE,"17H 18M 47S",17.31305556,0.721377315,4.532547345,4.675384453
"18855",1,"E17","E17_120416_020917","Sheep","1/26/2017 1:37","1/26/2017","1:37:19",1068,"Reviewed/E17_120416_020917/Sheep","IMG_4117.JPG","Sheep",NA,NA,NA,FALSE,"1H 37M 19S",1.621944444,0.067581019,0.424624063,0.270972939
"18858",1,"E17","E17_120416_020917","Sheep","1/26/2017 13:32","1/26/2017","13:32:31",5085,"Reviewed/E17_120416_020917/Sheep","IMG_0023 (3).JPG","Sheep",NA,NA,NA,FALSE,"13H 32M 31S",13.54194444,0.564247685,3.545272765,3.491998732
"18861",1,"E17","E17_120416_020917","Sheep","1/26/2017 15:38","1/26/2017","15:38:24",1312,"Reviewed/E17_120416_020917/Sheep","IMG_0061 (2).JPG","Sheep",NA,NA,NA,FALSE,"15H 38M 24S",15.64,0.651666667,4.094542425,4.14709159
"18864",1,"E17","E17_120416_020917","Sheep","1/27/2017 0:41","1/27/2017","0:41:11",1423,"Reviewed/E17_120416_020917/Sheep","IMG_0406 (2).JPG","Sheep",NA,NA,NA,FALSE,"41M 11S",0.686388889,0.028599537,0.179696191,0.059476741
"18867",1,"E17","E17_120416_020917","Sheep","1/27/2017 13:37","1/27/2017","13:37:30",1068,"Reviewed/E17_120416_020917/Sheep","IMG_0469 (2).JPG","Sheep",NA,NA,NA,FALSE,"13H 37M 30S",13.625,0.567708333,3.567016659,3.51568536
"18870",1,"E17","E17_120416_020917","Sheep","1/27/2017 16:04","1/27/2017","16:04:25",1300,"Reviewed/E17_120416_020917/Sheep","IMG_0565 (3).JPG","Sheep",NA,NA,NA,FALSE,"16H 4M 25S",16.07361111,0.669733796,4.208061549,4.277823375
"18873",1,"E17","E17_120416_020917","Sheep","1/28/2017 11:32","1/28/2017","11:32:46",60528,"Reviewed/E17_120416_020917/Sheep","IMG_0805 (2).JPG","Sheep",NA,NA,NA,FALSE,"11H 32M 46S",11.54611111,0.481087963,3.02276482,2.868511997
"18876",1,"E17","E17_120416_020917","Sheep","1/28/2017 15:30","1/28/2017","15:30:55",2236,"Reviewed/E17_120416_020917/Sheep","IMG_0886 (2).JPG","Sheep",NA,NA,NA,FALSE,"15H 30M 55S",15.51527778,0.646469907,4.061890224,4.099977195
"18879",1,"E17","E17_120416_020917","Sheep","1/29/2017 10:58","1/29/2017","10:58:04",39673,"Reviewed/E17_120416_020917/Sheep","IMG_1291 (3).JPG","Sheep",NA,NA,NA,FALSE,"10H 58M 4S",10.96777778,0.456990741,2.871357508,2.689633584
"18882",1,"E17","E17_120416_020917","Sheep","1/29/2017 13:35","1/29/2017","13:35:47",1137,"Reviewed/E17_120416_020917/Sheep","IMG_1357 (2).JPG","Sheep",NA,NA,NA,FALSE,"13H 35M 47S",13.59638889,0.566516204,3.559526287,3.502539344
"18885",1,"E17","E17_120416_020917","Sheep","1/29/2017 16:36","1/29/2017","16:36:59",1626,"Reviewed/E17_120416_020917/Sheep","IMG_1414 (2).JPG","Sheep",NA,NA,NA,FALSE,"16H 36M 59S",16.61638889,0.692349537,4.350160439,4.436483274
"18888",1,"E17","E17_120416_020917","Sheep","1/30/2017 12:48","1/30/2017","12:48:27",2862,"Reviewed/E17_120416_020917/Sheep","IMG_1612 (2).JPG","Sheep",NA,NA,NA,FALSE,"12H 48M 27S",12.8075,0.533645833,3.352995659,3.257351708
"18891",1,"E17","E17_120416_020917","Sheep","1/30/2017 16:03","1/30/2017","16:03:53",1464,"Reviewed/E17_120416_020917/Sheep","IMG_1747 (2).JPG","Sheep",NA,NA,NA,FALSE,"16H 3M 53S",16.06472222,0.669363426,4.205734443,4.261355429
"18894",1,"E17","E17_120416_020917","Sheep","1/30/2017 23:41","1/30/2017","23:41:45",18061,"Reviewed/E17_120416_020917/Sheep","IMG_1942 (2).JPG","Sheep",NA,NA,NA,FALSE,"23H 41M 45S",23.69583333,0.987326389,6.20355466,6.115703368
"18897",1,"E17","E17_120416_020917","Sheep","1/31/2017 14:28","1/31/2017","14:28:54",5582,"Reviewed/E17_120416_020917/Sheep","IMG_1999 (2).JPG","Sheep",NA,NA,NA,FALSE,"14H 28M 54S",14.48166667,0.603402778,3.791291468,3.770536723
"18900",1,"E17","E17_120416_020917","Sheep","1/31/2017 23:54","1/31/2017","23:54:00",18291,"Reviewed/E17_120416_020917/Sheep","IMG_2344 (2).JPG","Sheep",NA,NA,NA,FALSE,"22H 54M 0S",22.9,0.954166667,5.995205981,5.933209411
"18903",1,"E17","E17_120416_020917","Sheep","2/1/2017 13:50","2/1/2017","13:50:36",1465,"Reviewed/E17_120416_020917/Sheep","IMG_2416 (2).JPG","Sheep",NA,NA,NA,FALSE,"13H 50M 36S",13.84333333,0.576805556,3.624176192,3.572288178
"18906",1,"E17","E17_120416_020917","Sheep","2/1/2017 16:59","2/1/2017","16:59:26",968,"Reviewed/E17_120416_020917/Sheep","IMG_2477 (2).JPG","Sheep",NA,NA,NA,FALSE,"16H 59M 26S",16.99055556,0.707939815,4.448117043,4.535931446
"18909",1,"E17","E17_120416_020917","Sheep","2/2/2017 13:25","2/2/2017","13:25:32",43459,"Reviewed/E17_120416_020917/Sheep","IMG_2572 (3).JPG","Sheep",NA,NA,NA,FALSE,"13H 25M 32S",13.42555556,0.559398148,3.514802225,3.442726303
"18912",1,"E17","E17_120416_020917","Sheep","2/2/2017 15:27","2/2/2017","15:27:32",1200,"Reviewed/E17_120416_020917/Sheep","IMG_2638 (2).JPG","Sheep",NA,NA,NA,FALSE,"15H 27M 32S",15.45888889,0.64412037,4.047127647,4.063203982
"18915",1,"E17","E17_120416_020917","Sheep","2/3/2017 12:38","2/3/2017","12:38:38",68389,"Reviewed/E17_120416_020917/Sheep","IMG_2713 (2).JPG","Sheep",NA,NA,NA,FALSE,"12H 38M 38S",12.64388889,0.526828704,3.310162371,3.203437561
"18918",1,"E17","E17_120416_020917","Sheep","2/3/2017 16:09","2/3/2017","16:09:25",2811,"Reviewed/E17_120416_020917/Sheep","IMG_2728 (2).JPG","Sheep",NA,NA,NA,FALSE,"16H 9M 25S",16.15694444,0.673206019,4.229878164,4.271798401
"18921",1,"E17","E17_120416_020917","Sheep","2/3/2017 17:33","2/3/2017","17:33:09",1215,"Reviewed/E17_120416_020917/Sheep","IMG_2755 (2).JPG","Sheep",NA,NA,NA,FALSE,"17H 33M 9S",17.5525,0.731354167,4.595233754,4.696202992
"18924",1,"E17","E17_120416_020917","Sheep","2/4/2017 11:50","2/4/2017","11:50:02",60040,"Reviewed/E17_120416_020917/Sheep","IMG_2782 (2).JPG","Sheep",NA,NA,NA,FALSE,"11H 50M 2S",11.83388889,0.493078704,3.098104866,2.95726612
"18927",1,"E17","E17_120416_020917","Sheep","2/4/2017 14:50","2/4/2017","14:50:15",1394,"Reviewed/E17_120416_020917/Sheep","IMG_2827 (2).JPG","Sheep",NA,NA,NA,FALSE,"14H 50M 15S",14.8375,0.618229167,3.884448416,3.867555594
"18930",1,"E17","E17_120416_020917","Sheep","2/4/2017 16:32","2/4/2017","16:32:13",942,"Reviewed/E17_120416_020917/Sheep","IMG_2854 (2).JPG","Sheep",NA,NA,NA,FALSE,"16H 32M 13S",16.53694444,0.689039352,4.329361932,4.382597765
"18933",1,"E17","E17_120416_020917","Sheep","2/4/2017 18:12","2/4/2017","18:12:16",1028,"Reviewed/E17_120416_020917/Sheep","IMG_2875 (2).JPG","Sheep",NA,NA,NA,FALSE,"18H 12M 16S",18.20444444,0.758518519,4.765912411,4.845877074
"18936",1,"E17","E17_120416_020917","Sheep","2/5/2017 13:15","2/5/2017","13:15:59",1880,"Reviewed/E17_120416_020917/Sheep","IMG_2914.JPG","Sheep",NA,NA,NA,FALSE,"13H 15M 59S",13.26638889,0.552766204,3.473132489,3.39013495
"18939",1,"E17","E17_120416_020917","Sheep","2/6/2017 10:26","2/6/2017","10:26:06",22162,"Reviewed/E17_120416_020917/Sheep","IMG_2968 (2).JPG","Sheep",NA,NA,NA,FALSE,"10H 26M 6S",10.435,0.434791667,2.731876612,2.5367989
